Component,Publication Grant Number,Publication Doi,Publication Journal,Pubmed Id,Publication Title,Pubmed Url,Publication Year,Publication Keywords,Publication Authors,Publication Abstract,Publication Assay,Publication Tumor Type,Publication Tissue,Publication Dataset Alias,Publication Accessibility,PublicationView_id,Id,entityId,Dataset View_id
PublicationView,CA235747,10.1016/j.ccell.2023.07.005,Cancer Cell,37541244,Mammalian SWI/SNF chromatin remodeling complexes promote tyrosine kinase inhibitor resistance in EGFR-mutant lung cancer,https://pubmed.ncbi.nlm.nih.gov/37541244,2023,,"Fernando J de Miguel, Claudia Gentile, William W Feng, Shannon J Silva, Akshay Sankar, Francisco Exposito, Wesley L Cai, Mary Ann Melnick, Camila Robles-Oteiza, Madeline M Hinkley, Jeanelle A Tsai, Antja-Voy Hartley, Jin Wei, Anna Wurtz, Fangyong Li, Maria I Toki, David L Rimm, Robert Homer, Craig B Wilen, Andrew Z Xiao, Jun Qi, Qin Yan, Don X Nguyen, Pasi A Jänne, Cigall Kadoch, Katerina A Politi","Acquired resistance to tyrosine kinase inhibitors (TKI), such as osimertinib used to treat EGFR-mutant lung adenocarcinomas, limits long-term efficacy and is frequently caused by non-genetic mechanisms. Here, we define the chromatin accessibility and gene regulatory signatures of osimertinib sensitive and resistant EGFR-mutant cell and patient-derived models and uncover a role for mammalian SWI/SN(Read more on Pubmed)","Whole Exome Sequencing, RNA Sequencing, ATAC-Seq, CUT&RUN",Lung Adenocarcinoma,Lung,"GSE202864, GSE202863, GSE202859, GSE202857, GSE227999",Open Access,37541244,741e45ea-9327-4c5f-b2bb-0934f02c7dfc,syn52565380,37541244
